content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Mau bayar qris pake Shoope pay harus ada iklan muncul, alhasil kepencet dan bikin lama. Ui/ux spt biasa berat banget... Btw padahal penyimpanan masih longgar, sinyal kyat, dan cacge udah bersih. Masih lemot nich berat banget aplikasinya",1,Negatif,mau bayar qris pake shoope pay harus ada iklan muncul alhasil kepencet dan bikin lama uiux spt biasa berat banget btw padahal penyimpanan masih longgar sinyal kyat dan cacge udah bersih masih lemot nich berat banget aplikasinya,bayar qris pake shoope pay iklan muncul alhasil kepencet bikin uiux spt berat banget btw penyimpanan longgar sinyal kyat cacge udah bersih lemot nich berat banget aplikasinya,"['bayar', 'qris', 'pake', 'shoope', 'pay', 'iklan', 'muncul', 'alhasil', 'kepencet', 'bikin', 'uiux', 'spt', 'berat', 'banget', 'btw', 'penyimpanan', 'longgar', 'sinyal', 'kyat', 'cacge', 'udah', 'bersih', 'lemot', 'nich', 'berat', 'banget', 'aplikasinya']",bayar qris pake shoope pay iklan muncul alhasil pencet bikin uiux spt berat banget btw simpan longgar sinyal kyat cacge udah bersih lot nich berat banget aplikasi
"Shopee kurang memuaskan sekarang, tolong dong untuk pengiriman bisa milih expedisi sebelum co.. Dan juga lebih bagus Shopee dulu, saat ada kesalahan dalam co kita bisa cancel tanpa perlu persetujuan penjual.. Sekarang meski nunggu persetujuan penjual, kesannya kaya maksa pembeli harus beli yg sudah di co.. Apalagi kalau dapat expedisi yg lama, rasanya gak ikhlas sudah co.. duhh lama2 kek gini bisa berpindah aplikasi lain.. Saran saya lebih baik Shopee pengaturan nya seperti yg lama.",3,,shopee kurang memuaskan sekarang tolong dong untuk pengiriman bisa milih expedisi sebelum co dan juga lebih bagus shopee dulu saat ada kesalahan dalam co kita bisa cancel tanpa perlu persetujuan penjual sekarang meski nunggu persetujuan penjual kesannya kaya maksa pembeli harus beli yg sudah di co apalagi kalau dapat expedisi yg lama rasanya gak ikhlas sudah co duhh lama kek gini bisa berpindah aplikasi lain saran saya lebih baik shopee pengaturan nya seperti yg lama,shopee memuaskan tolong pengiriman milih expedisi co bagus shopee kesalahan co cancel persetujuan penjual nunggu persetujuan penjual kesannya kaya maksa pembeli beli yg co expedisi yg gak ikhlas co duhh kek gini berpindah aplikasi saran shopee pengaturan nya yg,"['shopee', 'memuaskan', 'tolong', 'pengiriman', 'milih', 'expedisi', 'co', 'bagus', 'shopee', 'kesalahan', 'co', 'cancel', 'persetujuan', 'penjual', 'nunggu', 'persetujuan', 'penjual', 'kesannya', 'kaya', 'maksa', 'pembeli', 'beli', 'yg', 'co', 'expedisi', 'yg', 'gak', 'ikhlas', 'co', 'duhh', 'kek', 'gini', 'berpindah', 'aplikasi', 'saran', 'shopee', 'pengaturan', 'nya', 'yg']",shopee muas tolong kirim milih expedisi co bagus shopee salah co cancel tuju jual nunggu tuju jual kesan kaya maksa beli beli yg co expedisi yg gak ikhlas co duhh kek gin pindah aplikasi saran shopee atur nya yg
"Ada pembaruan bukan nya malah lebih bagus malah lebih lemot, harusnya saat scroll ga usah pake bisa di geser kesamping tanpa membuka katalog nya, jadi bikin lama mau scroll kebawah malah jadi kegeser² katalog",1,Negatif,ada pembaruan bukan nya malah lebih bagus malah lebih lemot harusnya saat scroll ga usah pake bisa di geser kesamping tanpa membuka katalog nya jadi bikin lama mau scroll kebawah malah jadi kegeser katalog,pembaruan nya bagus lemot scroll ga pake geser kesamping membuka katalog nya bikin scroll kebawah kegeser katalog,"['pembaruan', 'nya', 'bagus', 'lemot', 'scroll', 'ga', 'pake', 'geser', 'kesamping', 'membuka', 'katalog', 'nya', 'bikin', 'scroll', 'kebawah', 'kegeser', 'katalog']",baru nya bagus lot scroll ga pake geser samping buka katalog nya bikin scroll bawah geser katalog
"Gak bisa login akun karena nomor telepon sudah lama tidak aktif, gak bisa terima otp karena dikirim lewat sms/wa, harusnya dikasih opsi kirim ke email. Terus gimana nasib data KTP saya yg dibuat upgrade shopeepay? Sudah chat CS gak dikasih penjelasan, malah diputer puterin. Harusnya pengguna tuh dikasih pelayanan yang maksimal bukan malah dibuat pusing..",1,Negatif,gak bisa login akun karena nomor telepon sudah lama tidak aktif gak bisa terima otp karena dikirim lewat smswa harusnya dikasih opsi kirim ke email terus gimana nasib data ktp saya yg dibuat upgrade shopeepay sudah chat cs gak dikasih penjelasan malah diputer puterin harusnya pengguna tuh dikasih pelayanan yang maksimal bukan malah dibuat pusing,gak login akun nomor telepon aktif gak terima otp dikirim smswa dikasih opsi kirim email gimana nasib data ktp yg upgrade shopeepay chat cs gak dikasih penjelasan diputer puterin pengguna tuh dikasih pelayanan maksimal pusing,"['gak', 'login', 'akun', 'nomor', 'telepon', 'aktif', 'gak', 'terima', 'otp', 'dikirim', 'smswa', 'dikasih', 'opsi', 'kirim', 'email', 'gimana', 'nasib', 'data', 'ktp', 'yg', 'upgrade', 'shopeepay', 'chat', 'cs', 'gak', 'dikasih', 'penjelasan', 'diputer', 'puterin', 'pengguna', 'tuh', 'dikasih', 'pelayanan', 'maksimal', 'pusing']",gak login akun nomor telepon aktif gak terima otp kirim smswa kasih opsi kirim email gimana nasib data ktp yg upgrade shopeepay chat cs gak kasih jelas puter puterin guna tuh kasih layan maksimal pusing
"Perbaiki sistem Expedisinya, kalau bisa di evaluasi sampai ke titik paling bawah. Pengiriman SPX tidak merata dalam meyalani pelanggan. Ada yg mendapatkan pengiriman yg baik ada yg selalu mendapatkan kedala dalam pengiriman. Dri mulai Expedisinya hingga Kurirnya.. Barang saya sudah lewat estimasi pdhl pengiriman Reguler hampir 2 minggu, tpi skrg sudah masuk 15 hari belum sampai. Pengembalian dana belum di tinjau. Saya sangat kecewa terhadap Shoppe kali ini",1,Negatif,perbaiki sistem expedisinya kalau bisa di evaluasi sampai ke titik paling bawah pengiriman spx tidak merata dalam meyalani pelanggan ada yg mendapatkan pengiriman yg baik ada yg selalu mendapatkan kedala dalam pengiriman dri mulai expedisinya hingga kurirnya barang saya sudah lewat estimasi pdhl pengiriman reguler hampir  minggu tpi skrg sudah masuk  hari belum sampai pengembalian dana belum di tinjau saya sangat kecewa terhadap shoppe kali ini,perbaiki sistem expedisinya evaluasi titik pengiriman spx merata meyalani pelanggan yg pengiriman yg yg kedala pengiriman dri expedisinya kurirnya barang estimasi pdhl pengiriman reguler minggu tpi skrg masuk pengembalian dana tinjau kecewa shoppe kali,"['perbaiki', 'sistem', 'expedisinya', 'evaluasi', 'titik', 'pengiriman', 'spx', 'merata', 'meyalani', 'pelanggan', 'yg', 'pengiriman', 'yg', 'yg', 'kedala', 'pengiriman', 'dri', 'expedisinya', 'kurirnya', 'barang', 'estimasi', 'pdhl', 'pengiriman', 'reguler', 'minggu', 'tpi', 'skrg', 'masuk', 'pengembalian', 'dana', 'tinjau', 'kecewa', 'shoppe', 'kali']",baik sistem expedisinya evaluasi titik kirim spx rata meyalani langgan yg kirim yg yg kedala kirim dri expedisinya kurir barang estimasi pdhl kirim reguler minggu tpi skrg masuk kembali dana tinjau kecewa shoppe kali
"Tolong benahi lagi yaa, punya saya dan beberapa teman saya tidak bisa mengulas toko/produk ketika sesudah beli. Kalo punya saya hampir 3 bulan ini. Sudah saya update, sudah saya uninstal lalu saya instal ulang tapi tetap saja. Kadang upload foto/ulasan selalu gagal, kadang ketika klik kirim juga nunggu sangat lama sekali. Bahkan jika saya teruskan bisa saja seharian penuh. Jadi tolong banget yaa 🙏",1,Negatif,tolong benahi lagi yaa punya saya dan beberapa teman saya tidak bisa mengulas tokoproduk ketika sesudah beli kalo punya saya hampir  bulan ini sudah saya update sudah saya uninstal lalu saya instal ulang tapi tetap saja kadang upload fotoulasan selalu gagal kadang ketika klik kirim juga nunggu sangat lama sekali bahkan jika saya teruskan bisa saja seharian penuh jadi tolong banget yaa ,tolong benahi yaa teman mengulas tokoproduk beli kalo update uninstal instal ulang kadang upload fotoulasan gagal kadang klik kirim nunggu teruskan seharian penuh tolong banget yaa,"['tolong', 'benahi', 'yaa', 'teman', 'mengulas', 'tokoproduk', 'beli', 'kalo', 'update', 'uninstal', 'instal', 'ulang', 'kadang', 'upload', 'fotoulasan', 'gagal', 'kadang', 'klik', 'kirim', 'nunggu', 'teruskan', 'seharian', 'penuh', 'tolong', 'banget', 'yaa']",tolong benah yaa teman ulas tokoproduk beli kalo update uninstal instal ulang kadang upload fotoulasan gagal kadang klik kirim nunggu terus hari penuh tolong banget yaa
"Aplikasi ga lancar, babyak nge lag nya. Kenapa harus download aplikasi? Emang di web ga bisa gitu? Dikit2 disuruh download aplikasi. Udah di versi paling baru pun sama aja. Kalo masalah internet lancar2 aja, device saya pun aman2 aja. Malahan buka game berat masih lancar jaya",1,Negatif,aplikasi ga lancar babyak nge lag nya kenapa harus download aplikasi emang di web ga bisa gitu dikit disuruh download aplikasi udah di versi paling baru pun sama aja kalo masalah internet lancar aja device saya pun aman aja malahan buka game berat masih lancar jaya,aplikasi ga lancar babyak nge lag nya download aplikasi emang web ga gitu dikit disuruh download aplikasi udah versi aja kalo internet lancar aja device aman aja buka game berat lancar jaya,"['aplikasi', 'ga', 'lancar', 'babyak', 'nge', 'lag', 'nya', 'download', 'aplikasi', 'emang', 'web', 'ga', 'gitu', 'dikit', 'disuruh', 'download', 'aplikasi', 'udah', 'versi', 'aja', 'kalo', 'internet', 'lancar', 'aja', 'device', 'aman', 'aja', 'buka', 'game', 'berat', 'lancar', 'jaya']",aplikasi ga lancar babyak nge lag nya download aplikasi emang web ga gitu dikit suruh download aplikasi udah versi aja kalo internet lancar aja device aman aja buka game berat lancar jaya
Hallo.... Saya inggin menanyakan kenapa ya sekarang pengiriman brng nya terlalu lama hinga memakan waktu hingga 10 hari bahkan lebih....... Saya agak sedikit kecewa Karana brang brng saya mengalami keterlambatan/ ( pengiriman pesanan membutuhkan waktu lebih lama ). Padahal sebelum sebelum nya sangat cepat pengiriman nya. Walau pun mengunakan opsi pengiriman ( Hemat ) Mohon untuk owner shoppi untuk di tingkat kan kecepatan pengiriman nya seperti dulu. Terimakasih 🙏🏻,5,Positif,hallo saya inggin menanyakan kenapa ya sekarang pengiriman brng nya terlalu lama hinga memakan waktu hingga  hari bahkan lebih saya agak sedikit kecewa karana brang brng saya mengalami keterlambatan  pengiriman pesanan membutuhkan waktu lebih lama  padahal sebelum sebelum nya sangat cepat pengiriman nya walau pun mengunakan opsi pengiriman  hemat  mohon untuk owner shoppi untuk di tingkat kan kecepatan pengiriman nya seperti dulu terimakasih ,hallo inggin ya pengiriman brng nya hinga memakan kecewa karana brang brng mengalami keterlambatan pengiriman pesanan membutuhkan nya cepat pengiriman nya mengunakan opsi pengiriman hemat mohon owner shoppi tingkat kecepatan pengiriman nya terimakasih,"['hallo', 'inggin', 'ya', 'pengiriman', 'brng', 'nya', 'hinga', 'memakan', 'kecewa', 'karana', 'brang', 'brng', 'mengalami', 'keterlambatan', 'pengiriman', 'pesanan', 'membutuhkan', 'nya', 'cepat', 'pengiriman', 'nya', 'mengunakan', 'opsi', 'pengiriman', 'hemat', 'mohon', 'owner', 'shoppi', 'tingkat', 'kecepatan', 'pengiriman', 'nya', 'terimakasih']",hallo inggin ya kirim brng nya hinga makan kecewa karana brang brng alami lambat kirim pesan butuh nya cepat kirim nya mengunakan opsi kirim hemat mohon owner shoppi tingkat cepat kirim nya terimakasih
"Kebijakan mengharuskan spx sangat tidak nyaman, pengiriman di luar jawa sangat lama bahkan bisa 30 hari. gudang spx yang sering bermasalah itu di jakarta dc, tolong kirim pesanan saya dengan cepat. Itu saya pake jasa spx reguler bukan spx hemat. Aneh aja jasa kirim spx reguler seperti spx hemat. Selama kebijakan itu tidak dirubah saya ga bakal belanja lagi. Ini saya lagi nunggu 5 pesanan saya lagi tak kunjung juga datang.",3,,kebijakan mengharuskan spx sangat tidak nyaman pengiriman di luar jawa sangat lama bahkan bisa  hari gudang spx yang sering bermasalah itu di jakarta dc tolong kirim pesanan saya dengan cepat itu saya pake jasa spx reguler bukan spx hemat aneh aja jasa kirim spx reguler seperti spx hemat selama kebijakan itu tidak dirubah saya ga bakal belanja lagi ini saya lagi nunggu  pesanan saya lagi tak kunjung juga datang,kebijakan mengharuskan spx nyaman pengiriman jawa gudang spx bermasalah jakarta dc tolong kirim pesanan cepat pake jasa spx reguler spx hemat aneh aja jasa kirim spx reguler spx hemat kebijakan dirubah ga belanja nunggu pesanan kunjung,"['kebijakan', 'mengharuskan', 'spx', 'nyaman', 'pengiriman', 'jawa', 'gudang', 'spx', 'bermasalah', 'jakarta', 'dc', 'tolong', 'kirim', 'pesanan', 'cepat', 'pake', 'jasa', 'spx', 'reguler', 'spx', 'hemat', 'aneh', 'aja', 'jasa', 'kirim', 'spx', 'reguler', 'spx', 'hemat', 'kebijakan', 'dirubah', 'ga', 'belanja', 'nunggu', 'pesanan', 'kunjung']",bijak harus spx nyaman kirim jawa gudang spx masalah jakarta dc tolong kirim pesan cepat pake jasa spx reguler spx hemat aneh aja jasa kirim spx reguler spx hemat bijak rubah ga belanja nunggu pesan kunjung
"akun saya kok bisa dibobol,brengsek nih... aku beli item di shopee,sudah 3 kali konfirmasi pesanan dengan alamat yang dituju. ini apk memiliki data yang besar,banyaknya penggunaan datanya,sampai produk ngga kebeli-beli,karena transaksinya ribet. dan lagi nih,masih aku save alamatnya ada di Yogyakarta,Purbalingga hingga Kudus. mohon perbaiki layanan ini,kadang aku uninstall karena layanan kurang memuaskan.",1,Negatif,akun saya kok bisa dibobolbrengsek nih aku beli item di shopeesudah  kali konfirmasi pesanan dengan alamat yang dituju ini apk memiliki data yang besarbanyaknya penggunaan datanyasampai produk ngga kebelibelikarena transaksinya ribet dan lagi nihmasih aku save alamatnya ada di yogyakartapurbalingga hingga kudus mohon perbaiki layanan inikadang aku uninstall karena layanan kurang memuaskan,akun dibobolbrengsek nih beli item shopeesudah kali konfirmasi pesanan alamat dituju apk memiliki data besarbanyaknya penggunaan datanyasampai produk ngga kebelibelikarena transaksinya ribet nihmasih save alamatnya yogyakartapurbalingga kudus mohon perbaiki layanan inikadang uninstall layanan memuaskan,"['akun', 'dibobolbrengsek', 'nih', 'beli', 'item', 'shopeesudah', 'kali', 'konfirmasi', 'pesanan', 'alamat', 'dituju', 'apk', 'memiliki', 'data', 'besarbanyaknya', 'penggunaan', 'datanyasampai', 'produk', 'ngga', 'kebelibelikarena', 'transaksinya', 'ribet', 'nihmasih', 'save', 'alamatnya', 'yogyakartapurbalingga', 'kudus', 'mohon', 'perbaiki', 'layanan', 'inikadang', 'uninstall', 'layanan', 'memuaskan']",akun dibobolbrengsek nih beli item shopeesudah kali konfirmasi pesan alamat tuju apk milik data besarbanyaknya guna datanyasampai produk ngga kebelibelikarena transaksi ribet nihmasih save alamat yogyakartapurbalingga kudus mohon baik layan inikadang uninstall layan muas
"Makin kesini makin berat banget Apps Shopee sekarang,lemot banget kaya siput sawah. Tolong di perbaiki min supaya lebih smoth...meski sudah update tetap lemot,padahal cache sudah di hapus & di bersihkan,masa hp ram 6,Gb lemot kaya keong. Gak masuk di akal...untuk aplikasi lain lancar-lancar saja selain shopee.",5,Positif,makin kesini makin berat banget apps shopee sekaranglemot banget kaya siput sawah tolong di perbaiki min supaya lebih smothmeski sudah update tetap lemotpadahal cache sudah di hapus  di bersihkanmasa hp ram gb lemot kaya keong gak masuk di akaluntuk aplikasi lain lancarlancar saja selain shopee,kesini berat banget apps shopee sekaranglemot banget kaya siput sawah tolong perbaiki min smothmeski update lemotpadahal cache hapus bersihkanmasa hp ram gb lemot kaya keong gak masuk akaluntuk aplikasi lancarlancar shopee,"['kesini', 'berat', 'banget', 'apps', 'shopee', 'sekaranglemot', 'banget', 'kaya', 'siput', 'sawah', 'tolong', 'perbaiki', 'min', 'smothmeski', 'update', 'lemotpadahal', 'cache', 'hapus', 'bersihkanmasa', 'hp', 'ram', 'gb', 'lemot', 'kaya', 'keong', 'gak', 'masuk', 'akaluntuk', 'aplikasi', 'lancarlancar', 'shopee']",kesini berat banget apps shopee sekaranglemot banget kaya siput sawah tolong baik min smothmeski update lemotpadahal cache hapus bersihkanmasa hp ram gb lot kaya keong gak masuk akaluntuk aplikasi lancarlancar shopee
"Shopee kenapa sih maksa banget kalo ngasih ekspedisi/jasa pengiriman. Saya gak mau pake SPX tapi dikasih nya yg SPX, gak bisa milih sudah disetting sama shopee nya begitu. Saya gak mau pakai SPX karna lama datang nya bisa 2minggu baru diantar tuh barang, padahal pakai ongkir reguler bukan ongkir hemat. mau ambil sendiri tapi gak bisa gak tau letak kantornya dimana kayak tersembunyi. makanya kalo barang udah nyampe cepat diantar malah dibiarkan lama2 di gudang nya bikin customer/pelanggan jengkel",1,Negatif,shopee kenapa sih maksa banget kalo ngasih ekspedisijasa pengiriman saya gak mau pake spx tapi dikasih nya yg spx gak bisa milih sudah disetting sama shopee nya begitu saya gak mau pakai spx karna lama datang nya bisa minggu baru diantar tuh barang padahal pakai ongkir reguler bukan ongkir hemat mau ambil sendiri tapi gak bisa gak tau letak kantornya dimana kayak tersembunyi makanya kalo barang udah nyampe cepat diantar malah dibiarkan lama di gudang nya bikin customerpelanggan jengkel,shopee sih maksa banget kalo ngasih ekspedisijasa pengiriman gak pake spx dikasih nya yg spx gak milih disetting shopee nya gak pakai spx karna nya minggu diantar tuh barang pakai ongkir reguler ongkir hemat ambil gak gak tau letak kantornya dimana kayak tersembunyi kalo barang udah nyampe cepat diantar dibiarkan gudang nya bikin customerpelanggan jengkel,"['shopee', 'sih', 'maksa', 'banget', 'kalo', 'ngasih', 'ekspedisijasa', 'pengiriman', 'gak', 'pake', 'spx', 'dikasih', 'nya', 'yg', 'spx', 'gak', 'milih', 'disetting', 'shopee', 'nya', 'gak', 'pakai', 'spx', 'karna', 'nya', 'minggu', 'diantar', 'tuh', 'barang', 'pakai', 'ongkir', 'reguler', 'ongkir', 'hemat', 'ambil', 'gak', 'gak', 'tau', 'letak', 'kantornya', 'dimana', 'kayak', 'tersembunyi', 'kalo', 'barang', 'udah', 'nyampe', 'cepat', 'diantar', 'dibiarkan', 'gudang', 'nya', 'bikin', 'customerpelanggan', 'jengkel']",shopee sih maksa banget kalo ngasih ekspedisijasa kirim gak pake spx kasih nya yg spx gak milih disetting shopee nya gak pakai spx karna nya minggu antar tuh barang pakai ongkir reguler ongkir hemat ambil gak gak tau letak kantor mana kayak sembunyi kalo barang udah nyampe cepat antar biar gudang nya bikin customerpelanggan jengkel
